time,lat,lng,depth,mag,place,country
2021/09/19 05:06:57,44.3124,-115.2087,10.0,3.6,"24 km WNW of Stanley, Idaho",USA
2021/09/19 05:19:00,44.3097,-115.1515,10.0,3.4,"19 km WNW of Stanley, Idaho",USA
2021/09/19 05:39:57,44.3078,-115.1796,10.0,3.0,"21 km WNW of Stanley, Idaho",USA
2021/09/19 05:43:49,44.3061,-115.185,10.0,3.4,"22 km WNW of Stanley, Idaho",USA
2021/09/19 22:21:38,36.75783333,-98.06683333,7.0,3.8,"7 km E of Nescatunga, Oklahoma",USA
2021/09/19 22:24:34,36.75783333,-98.065,7.8,3.61,"7 km E of Nescatunga, Oklahoma",USA
2021/09/20 04:41:47,44.3531,-114.7974,14.84,3.8,"18 km NE of Stanley, Idaho",USA
2021/09/21 04:19:42,32.0680349,-103.7159331,8.908032227,3.2,"37 km ESE of Malaga, New Mexico",USA
2021/09/21 11:15:56,33.8736667,-115.9695,5.05,3.19,"28km NE of Indio, CA",USA
2021/09/21 22:41:30,33.6348333,-116.7148333,13.22,3.42,"10km NNW of Anza, CA",USA
2021/09/21 22:57:32,33.6346667,-116.7108333,13.42,3.26,"10km NNW of Anza, CA",USA
2021/09/22 03:36:50,44.2782,-115.0983,14.5,3.2,"14 km WNW of Stanley, Idaho",USA
2021/09/22 09:57:45,36.7865,-121.919,8.74,3.17,"12km W of Moss Landing, CA",USA
2021/09/22 17:59:31,31.6603333,-116.0351667,7.46,3.41,"51km E of Maneadero, B.C., MX",USA
2021/09/22 21:17:58,31.75920878,-103.840147,6.568603515999999,3.4,"23 km WNW of Mentone, Texas",USA
2021/09/23 01:53:41,38.5433333,-119.5006667,7.32,3.61,"30km SSW of Smith Valley, NV",USA
2021/09/23 07:52:06,31.59306805,-104.0034225,8.805200195,4.3,"36 km NNW of Toyah, Texas",USA
2021/09/23 20:13:18,45.847,-106.7106,0.0,3.2,"7 km WSW of Colstrip, Montana",USA
2021/09/23 23:20:26,31.6842969,-104.3793765,6.362939453,3.2,"54 km S of Whites City, New Mexico",USA
2021/09/24 16:19:46,38.1706,-117.8386,8.9,3.1,"33 km SE of Mina, Nevada",USA
2021/09/24 18:18:15,45.1607,-106.7994,0.0,3.1,"28 km SW of Birney, Montana",USA
2021/09/24 18:56:56,43.7559,-105.3942,0.0,3.0,"7 km E of Wright, Wyoming",USA
2021/09/24 19:18:57,31.4467,-115.6297,24.44,3.0,"60 km ENE of San Vicente, Mexico",USA
2021/09/24 19:28:15,35.6053333,-117.4695,3.82,3.44,"19km E of Ridgecrest, CA",USA
2021/09/24 19:28:25,32.41424561,-101.7076744,10.58890788,3.3,"12 km S of Ackerly, Texas",USA
2021/09/24 20:21:39,36.4156,-114.8655,9.5,3.0,"25 km NE of Nellis Air Force Base, Nevada",USA
2021/09/24 22:33:42,31.66890121,-104.4815179,6.054443359000001,3.3,"57 km S of Whites City, New Mexico",USA
2021/09/26 00:17:45,30.2697,-109.2393,10.0,4.1,"14 km NNE of Villa Hidalgo, Mexico",USA
2021/09/26 08:51:30,40.2491667,-124.1636667,11.69,3.61,"13km SE of Petrolia, CA",USA
2021/09/26 08:57:29,31.76750432,-103.8293949,6.157275391,3.0,"22 km WNW of Mentone, Texas",USA
2021/09/26 19:23:31,38.5151667,-119.413,3.02,3.43,"30km SSW of Smith Valley, NV",USA
2021/09/27 17:20:40,30.8654,-114.1506,10.0,4.4,"68 km ESE of San Felipe, Mexico",USA
2021/09/27 22:21:57,32.944,-80.154,6.75,3.27,South Carolina,USA
2021/09/28 01:55:55,44.312,-115.3002,10.0,3.1,"30 km WNW of Stanley, Idaho",USA
2021/09/28 15:12:12,38.542,-119.5348333,5.04,3.8,"28km SE of Markleeville, CA",USA
2021/09/28 15:12:38,38.5418333,-119.5315,5.16,3.79,"28km SE of Markleeville, CA",USA
2021/09/28 19:41:18,35.7593333,-120.31,3.76,3.24,"4km NNW of Cholame, CA",USA
2021/09/29 07:22:08,31.67257621,-104.3795425,6.131567383,4.2,"55 km S of Whites City, New Mexico",USA
2021/09/29 12:33:15,38.5416667,-119.5385,5.31,3.29,"28km SE of Markleeville, CA",USA
2021/09/29 20:02:51,31.6493131,-104.2294546,6.671435547,3.0,"55 km NW of Toyah, Texas",USA
2021/09/30 12:45:03,38.4416667,-122.6711667,9.27,3.23,"3km ESE of Santa Rosa, CA",USA
2021/09/30 20:33:01,25.5571,-109.6688,10.0,4.3,"41 km WSW of Campo Pesquero el Colorado, Mexico",USA
2021/09/30 21:27:45,25.4511,-109.4361,10.0,4.4,"36 km SSW of Campo Pesquero el Colorado, Mexico",USA
2021/10/01 03:46:56,34.1386667,-116.4441667,6.7,3.07,"3km NNW of Yucca Valley, CA",USA
2021/10/02 01:42:20,35.0691667,-118.321,2.69,3.68,"14km W of Mojave, CA",USA
2021/10/02 18:54:57,31.71387857,-104.0212309,7.622631836000001,3.4,"40 km W of Mentone, Texas",USA
2021/10/02 18:55:43,31.7093542,-104.0007447,6.285815430000001,3.6,"38 km W of Mentone, Texas",USA
2021/10/02 18:57:45,31.7097249,-104.026057,7.519799805,3.0,"40 km W of Mentone, Texas",USA
2021/10/02 19:22:26,37.7501667,-122.1575,6.2,3.35,"3km N of San Leandro, CA",USA
2021/10/02 23:47:42,44.2936,-115.0512,7.01,4.0,"12 km NW of Stanley, Idaho",USA
2021/10/03 01:39:18,31.7055964,-104.0238823,8.136791992,4.0,"40 km W of Mentone, Texas",USA
2021/10/03 01:48:10,31.70926532,-104.0260547,7.93112793,3.3,western Texas,USA
2021/10/03 01:58:09,31.71340546,-104.0249983,7.828295898,3.1,"40 km W of Mentone, Texas",USA
2021/10/03 12:02:00,37.2326667,-121.6146667,3.89,3.29,"12km NNE of Morgan Hill, CA",USA
2021/10/03 22:28:50,43.6908,-105.3898,0.0,3.1,"10 km SE of Wright, Wyoming",USA
2021/10/04 02:58:14,38.6884,-97.4787,5.0,3.8,"4 km WSW of Gypsum, Kansas",USA
2021/10/04 03:18:30,44.2817,-115.057,10.0,3.0,"11 km NW of Stanley, Idaho",USA
2021/10/04 21:33:20,31.68185954,-104.435615,6.131567383,3.2,"55 km S of Whites City, New Mexico",USA
2021/10/04 23:07:48,36.5891667,-121.2886667,6.36,3.66,"14km WNW of Pinnacles, CA",USA
2021/10/06 14:25:27,36.989,-118.3253333,8.89,3.52,"20km S of Big Pine, CA",USA
2021/10/06 21:06:06,45.191,-106.8435,0.0,3.3,"29 km WSW of Birney, Montana",USA
2021/10/07 15:49:11,45.7725,-106.7395,0.0,3.3,Eastern Montana,USA
2021/10/07 19:17:03,43.6781,-105.4019,0.0,3.1,"10 km SE of Wright, Wyoming",USA
2021/10/08 00:13:49,38.1018333,-118.9533333,9.57,3.66,"13km SSE of Bodie, CA",USA
2021/10/09 05:42:51,44.3116,-115.0774,10.0,3.0,"15 km NW of Stanley, Idaho",USA
2021/10/09 06:38:33,44.3096,-115.095,10.0,3.1,"16 km NW of Stanley, Idaho",USA
2021/10/10 13:17:14,31.60533424,-104.5013316,8.522412109,3.8,"64 km S of Whites City, New Mexico",USA
2021/10/11 23:14:47,35.658,-117.5356667,7.73,3.08,"13km ENE of Ridgecrest, CA",USA
2021/10/12 05:59:12,31.67458066,-104.3895193,7.442675781,3.0,"55 km S of Whites City, New Mexico",USA
2021/10/12 08:28:37,38.1602,-117.901,10.3,3.5,"31 km SE of Mina, Nevada",USA
2021/10/12 11:29:05,40.2886667,-124.4941667,20.61,3.84,"18km WSW of Petrolia, CA",USA
2021/10/12 19:50:15,33.8738333,-119.3443333,5.91,3.25,"24km SE of Santa Cruz Is. (E end), CA",USA
2021/10/14 22:05:10,31.99008647,-103.8697442,7.519799805,3.3,"32 km SE of Malaga, New Mexico",USA
2021/10/15 00:04:32,39.0756,-115.6637,10.0,3.6,"54 km SSE of Eureka, Nevada",USA
2021/10/15 12:36:04,38.1348,-117.9846,9.0,3.7,"30 km SSE of Mina, Nevada",USA
2021/10/17 13:19:00,36.2131667,-117.86,4.19,3.98,"15km ESE of Olancha, CA",USA
2021/10/17 19:00:11,31.7083597,-104.0222806,7.725463867,3.4,"40 km W of Mentone, Texas",USA
2021/10/18 08:07:22,31.55776587,-104.1535275,7.494091797,3.5,"43 km NW of Toyah, Texas",USA
2021/10/18 08:08:29,31.55961406,-104.1513886,6.157275391,3.2,"43 km NW of Toyah, Texas",USA
2021/10/18 09:45:06,36.1858333,-120.3091667,10.36,3.44,"7km NE of Coalinga, CA",USA
2021/10/19 19:58:46,43.7915,-105.3159,0.0,3.0,"14 km ENE of Wright, Wyoming",USA
2021/10/20 04:05:04,38.7878333,-122.7601667,1.51,3.13,"1km NNW of The Geysers, CA",USA
2021/10/20 07:25:52,44.1651,-115.164,11.63,3.1,southern Idaho,USA
2021/10/20 08:57:15,36.6708333,-121.3173333,6.52,3.73,"13km S of Tres Pinos, CA",USA
2021/10/21 02:38:50,42.5358,-111.1792,5.0,3.4,"16 km ENE of Georgetown, Idaho",USA
2021/10/21 05:49:40,31.3518333,-114.3585,13.69,4.0,"112km SSE of Estacion Coahuila, B.C., MX",USA
2021/10/21 11:31:54,31.67561951,-104.4064861,7.159887695,3.2,"55 km S of Whites City, New Mexico",USA
2021/10/21 15:33:13,31.67072425,-104.3816795,6.74855957,3.2,"55 km S of Whites City, New Mexico",USA
2021/10/21 17:56:08,31.77378534,-104.5903393,3.997802734,3.2,"48 km SSW of Whites City, New Mexico",USA
2021/10/22 02:30:17,37.5878333,-118.7328333,8.81,3.26,"6km WNW of Toms Place, CA",USA
2021/10/22 11:29:38,39.4346667,-111.9605,7.12,3.24,"16 km SSW of Levan, Utah",USA
2021/10/22 21:14:19,37.5855,-118.732,8.93,3.38,"5km WNW of Toms Place, CA",USA
2021/10/22 23:55:22,31.66030001,-104.4294917,6.182983398,3.4,"57 km S of Whites City, New Mexico",USA
2021/10/23 02:56:39,32.0458333,-117.4516667,5.95,3.6,"51km SW of Rosarito, B.C., MX",USA
2021/10/23 19:01:32,43.6543,-105.2865,0.0,3.1,"19 km ESE of Wright, Wyoming",USA
2021/10/23 21:46:28,39.5631667,-120.3128333,5.98,3.13,"14km SSW of Loyalton, CA",USA
2021/10/24 06:49:12,32.9675,-115.876,11.15,3.55,"25km WSW of Westmorland, CA",USA
2021/10/24 07:07:52,38.2346667,-112.6866667,7.13,3.29,"6.6km SW of Beaver, Utah",USA
2021/10/24 14:01:02,34.0168333,-118.1973333,17.15,3.61,"3km WSW of East Los Angeles, CA",USA
2021/10/24 14:26:21,31.59582186,-104.0045113,7.674047852000001,3.1,"37 km NNW of Toyah, Texas",USA
2021/10/24 18:05:21,43.6304,-105.2222,0.0,3.1,"25 km ESE of Wright, Wyoming",USA
2021/10/25 17:52:47,38.2301667,-112.6911667,0.55,3.02,"6 km SW of Beaver, Utah",USA
2021/10/25 23:42:35,35.7758333,-121.3043333,7.79,4.65,"18km NW of San Simeon, CA",USA
2021/10/25 23:49:36,35.7688333,-121.3038333,6.46,3.53,"17km NW of San Simeon, CA",USA
2021/10/26 10:29:59,36.8943,-82.9601,0.0,3.1,Tennessee-Virginia border region,USA
2021/10/26 21:54:36,31.92901611,-102.3314834,8.387980143,3.4,"9 km NNE of Odessa, Texas",USA
2021/10/26 22:03:00,31.93084717,-102.3336271,8.387980143,3.6,"9 km NNE of Odessa, Texas",USA
2021/10/27 15:52:48,44.3161,-115.1655,10.0,3.0,"21 km WNW of Stanley, Idaho",USA
2021/10/27 21:04:23,31.94274902,-102.3282679,7.776611328000001,3.2,"9 km SSE of Gardendale, Texas",USA
2021/10/28 22:26:20,44.128,-105.5041,0.0,3.2,"11 km SSW of Antelope Valley-Crestview, Wyoming",USA
2021/10/29 09:19:22,46.0841,-112.1027,10.0,3.4,"17 km S of Boulder, Montana",USA
2021/10/29 15:24:10,36.221,-117.8781667,1.91,3.01,"13km ESE of Olancha, CA",USA
2021/10/29 16:55:43,47.5456,-92.6911,0.0,3.0,"4 km NE of Kinney, Minnesota",USA
2021/10/29 20:00:43,43.7229,-105.4306,0.0,3.4,"5 km ESE of Wright, Wyoming",USA
2021/10/29 21:21:09,36.69133333,-97.68666667,7.37,3.01,"9 km ESE of Jefferson, Oklahoma",USA
2021/10/30 21:10:36,43.7101,-105.2528,0.0,3.2,"19 km ESE of Wright, Wyoming",USA
2021/10/31 00:46:33,28.47564697,-100.2852711,3.448120117,3.3,"4 km SSE of El Indio, Texas",USA
2021/11/01 02:11:50,36.7539,-104.9197,5.0,3.2,"26 km N of Cimarron, New Mexico",USA
2021/11/01 03:09:15,36.7422,-104.9365,5.36,4.0,"25 km N of Cimarron, New Mexico",USA
2021/11/02 00:25:32,44.2929,-115.0857,10.0,3.0,"14 km NW of Stanley, Idaho",USA
2021/11/02 20:02:01,43.7815,-105.324,0.0,3.1,"13 km ENE of Wright, Wyoming",USA
2021/11/03 00:24:51,40.363,-124.2553333,29.6,4.38,"5km NNE of Petrolia, CA",USA
2021/11/03 01:33:16,40.3711667,-124.2571667,29.93,3.05,"6km NNE of Petrolia, CA",USA
2021/11/03 02:07:37,30.4187,-113.9149,10.0,4.4,"105 km SSW of Puerto Peñasco, Mexico",USA
2021/11/03 13:37:07,41.5428,-118.7682,14.1,3.0,"50 km SSW of Denio, Nevada",USA
2021/11/03 16:10:38,29.9133,-113.6708,10.0,4.5,"94 km W of La Libertad, Mexico",USA
2021/11/03 22:49:40,29.776,-113.8305,10.0,4.2,"111 km W of La Libertad, Mexico",USA
2021/11/04 00:24:34,39.8938333,-123.4245,7.43,4.08,"19km NW of Covelo, CA",USA
2021/11/04 01:08:41,44.4669,-115.2508,10.0,3.3,southern Idaho,USA
2021/11/05 11:18:42,29.7119,-113.9007,10.0,4.3,"118 km W of La Libertad, Mexico",USA
2021/11/05 12:03:13,35.6648333,-117.4856667,10.73,3.36,"14km SSW of Searles Valley, CA",USA
2021/11/05 14:08:04,29.9123,-113.9374,10.0,4.4,"120 km W of La Libertad, Mexico",USA
2021/11/05 16:38:39,32.8538333,-118.4495,3.08,3.06,"10km WNW of San Clemente Is. (SE tip), CA",USA
2021/11/05 20:04:05,43.8277,-105.5251,0.0,3.0,no data,USA
2021/11/05 20:18:11,29.7569,-113.6786,10.0,4.5,"96 km W of La Libertad, Mexico",USA
2021/11/06 06:19:36,29.8431,-113.9088,10.0,4.3,"117 km W of La Libertad, Mexico",USA
2021/11/06 19:28:32,45.8053,-106.7252,0.0,3.1,"11 km SW of Colstrip, Montana",USA
2021/11/08 00:34:28,44.4995,-115.1738,10.0,3.1,"36 km NNW of Stanley, Idaho",USA
2021/11/08 05:24:46,38.1448,-118.2335,8.3,3.2,"29 km SSW of Mina, Nevada",USA
2021/11/09 09:43:55,29.4809,-113.5658,10.0,4.4,"97 km WSW of La Libertad, Mexico",USA
2021/11/09 22:11:53,48.397,-122.2045,15.93,3.0,"2 km ESE of Big Lake, Washington",USA
2021/11/10 14:43:21,31.66871241,-104.3727799,6.157275391,3.0,"56 km S of Whites City, New Mexico",USA
2021/11/11 03:14:55,29.2308,-114.0112,10.0,4.1,"91 km NNW of San Luis, Mexico",USA
2021/11/11 05:26:10,31.2338333,-115.912,11.12,3.27,"82km SE of Maneadero, B.C., MX",USA
2021/11/11 11:47:05,31.66404537,-104.3471714,6.645727539,3.1,"56 km S of Whites City, New Mexico",USA
2021/11/11 15:05:05,38.8478333,-122.7471667,1.74,3.13,"4km NW of Cobb, CA",USA
2021/11/12 02:16:36,44.3168,-115.1936,10.0,3.2,"23 km WNW of Stanley, Idaho",USA
2021/11/12 05:09:16,29.8343,-113.8679,10.0,4.3,"113 km W of La Libertad, Mexico",USA
2021/11/12 07:40:39,44.3166,-115.1998,5.2,4.0,"23 km WNW of Stanley, Idaho",USA
2021/11/12 07:46:36,44.3185,-115.2016,10.0,3.4,"23 km WNW of Stanley, Idaho",USA
2021/11/13 04:53:34,32.4132,-103.5923,5.0,3.2,"38 km SW of Monument, New Mexico",USA
2021/11/14 16:07:10,31.921,-117.2363333,21.21,3.03,"45km SW of Primo Tapia, B.C., MX",USA
2021/11/15 09:28:29,35.9445,-120.4905,9.79,3.17,"7km NW of Parkfield, CA",USA
2021/11/15 14:46:44,29.9084,-113.7589,10.0,4.2,"103 km W of La Libertad, Mexico",USA
2021/11/16 08:36:47,32.1194458,-102.1578458,7.214152018,3.5,"15 km NNW of Midland, Texas",USA
2021/11/16 17:22:40,37.506,-118.8358333,7.53,3.13,"15km WSW of Toms Place, CA",USA
2021/11/17 19:43:43,37.7891667,-121.9688333,10.3,3.86,"1km NE of San Ramon, CA",USA
2021/11/17 19:44:46,37.7896667,-121.9628333,9.51,3.22,"2km NE of San Ramon, CA",USA
2021/11/18 01:51:15,31.8815,-116.9846667,13.5,3.21,"28km W of El Sauzal, B.C., MX",USA
2021/11/18 02:53:03,36.9076667,-90.543,16.46,4.0,"7 km S of Williamsville, Missouri",USA
2021/11/18 04:32:46,29.8811,-113.7822,10.0,4.0,"105 km W of La Libertad, Mexico",USA
2021/11/18 04:33:34,30.7529,-113.1498,10.0,4.4,"41 km W of Plutarco Elías Calles (La Y Griega), Mexico",USA
2021/11/19 04:18:11,31.16377523,-103.2657692,3.406518555,3.0,"21 km WSW of Coyanosa, Texas",USA
2021/11/19 04:26:28,30.0063,-113.8168,10.0,4.5,"109 km W of La Libertad, Mexico",USA
2021/11/19 18:34:00,45.9059,-106.5417,0.0,3.1,"6 km ENE of Colstrip, Montana",USA
2021/11/20 01:39:18,33.9943333,-116.7871667,11.94,3.17,"8km N of Cabazon, CA",USA
2021/11/20 01:52:51,37.3688333,-118.3813333,4.69,3.12,"1km ENE of Bishop, CA",USA
2021/11/20 02:39:07,31.5421667,-114.3851667,3.91,3.75,"93km SE of Estacion Coahuila, B.C., MX",USA
2021/11/20 03:03:44,31.5711667,-114.403,5.97,3.39,"89km SE of Estacion Coahuila, B.C., MX",USA
2021/11/20 07:29:08,29.8835,-113.8066,10.0,4.3,"107 km W of La Libertad, Mexico",USA
2021/11/20 17:00:52,43.9976,-105.4262,0.0,3.0,"25 km S of Antelope Valley-Crestview, Wyoming",USA
2021/11/21 03:47:02,29.8557,-113.8277,10.0,4.2,"109 km W of La Libertad, Mexico",USA
2021/11/22 21:14:05,38.4873,-117.8415,6.5,3.2,"25 km ENE of Mina, Nevada",USA
2021/11/22 21:22:04,40.2966667,-124.519,19.43,3.01,"20km W of Petrolia, CA",USA
2021/11/23 11:11:57,39.9309,-98.1724,5.0,3.1,"11 km W of Webber, Kansas",USA
2021/11/23 11:30:19,30.071,-113.7217,10.0,4.3,"100 km W of La Libertad, Mexico",USA
2021/11/23 12:32:54,44.1314,-115.1057,10.0,4.0,"16 km SW of Stanley, Idaho",USA
2021/11/23 20:01:19,43.4404,-105.3741,0.0,3.1,"35 km SSE of Wright, Wyoming",USA
2021/11/23 22:34:40,44.1161,-115.0692,10.0,3.0,"15 km SW of Stanley, Idaho",USA
2021/11/24 04:37:20,29.8294,-113.8625,10.0,4.7,"113 km W of La Libertad, Mexico",USA
2021/11/24 05:30:15,35.09983333,-95.38983333,7.56,3.28,"3 km SSW of Quinton, Oklahoma",USA
2021/11/24 09:47:58,29.7906,-113.8533,10.0,4.6,"113 km W of La Libertad, Mexico",USA
2021/11/24 19:02:55,43.8239,-105.2964,0.0,3.3,"17 km ENE of Wright, Wyoming",USA
2021/11/25 20:42:15,29.8581,-113.826,10.0,4.4,"109 km W of La Libertad, Mexico",USA
2021/11/25 22:29:08,43.768,-105.399,0.0,3.3,"7 km ENE of Wright, Wyoming",USA
2021/11/25 22:50:05,29.8928,-113.8858,10.0,4.6,"115 km W of La Libertad, Mexico",USA
2021/11/26 00:27:35,29.848,-113.8015,10.0,4.3,"107 km W of La Libertad, Mexico",USA
2021/11/26 13:24:45,31.61282057,-104.2641607,7.031347656,3.4,"55 km NW of Toyah, Texas",USA
2021/11/26 15:52:36,43.7097,-105.4158,0.0,3.1,"7 km SE of Wright, Wyoming",USA
2021/11/26 22:57:46,43.858,-105.1649,0.0,3.3,"28 km ENE of Wright, Wyoming",USA
2021/11/26 23:04:31,31.6078032,-104.2571297,6.774267578,3.3,"54 km NW of Toyah, Texas",USA
2021/11/27 03:41:50,31.66688091,-104.3716873,7.596923828000001,3.0,"56 km S of Whites City, New Mexico",USA
2021/11/27 14:43:37,43.74,-105.2844,0.0,3.2,"16 km E of Wright, Wyoming",USA
2021/11/27 15:35:34,28.48480225,-100.2976792,4.13285319,3.3,"3 km SSE of El Indio, Texas",USA
2021/11/28 05:44:21,31.4751,-115.6752,10.0,3.2,"56 km ENE of San Vicente, Mexico",USA
2021/11/28 05:59:10,31.66923274,-104.2433241,6.697143555000001,3.3,"57 km SSE of Whites City, New Mexico",USA
2021/11/28 11:15:46,37.4415,-112.9816667,6.12,3.07,"20 km ESE of Kanarraville, Utah",USA
2021/11/28 16:17:41,31.66091323,-104.5664834,8.008251953,3.6,"59 km SSW of Whites City, New Mexico",USA
2021/11/28 18:32:50,31.67421366,-104.3749812,6.979931641,3.2,"55 km S of Whites City, New Mexico",USA
2021/11/28 23:03:03,31.17996685,-103.3165901,2.892358398,3.2,"25 km WSW of Coyanosa, Texas",USA
2021/11/29 06:24:26,30.0066,-113.6228,10.0,4.3,"90 km W of La Libertad, Mexico",USA
2021/11/29 06:36:56,29.6574,-113.6419,10.0,4.1,"96 km WSW of La Libertad, Mexico",USA
2021/11/29 08:44:56,29.8855,-113.774,10.0,4.3,"104 km W of La Libertad, Mexico",USA
2021/11/29 15:19:28,31.4704,-115.6969,10.0,3.3,"54 km ENE of San Vicente, Mexico",USA
2021/11/29 19:23:53,29.7902,-113.864,10.0,4.6,"114 km W of La Libertad, Mexico",USA
2021/11/29 19:59:59,43.5356,-105.1382,0.0,3.3,"37 km SE of Wright, Wyoming",USA
2021/11/29 20:00:12,29.8352,-113.8222,10.0,4.6,"109 km W of La Libertad, Mexico",USA
2021/11/30 19:37:34,44.9879,-113.0683,11.72,3.3,"41 km NE of Leadore, Idaho",USA
2021/11/30 20:43:39,43.8602,-105.1499,0.0,3.4,"30 km ENE of Wright, Wyoming",USA
2021/11/30 21:20:52,31.679394,-104.3914464,6.388647461,3.2,"55 km S of Whites City, New Mexico",USA
2021/12/01 01:23:41,35.6763333,-117.5245,9.12,3.19,"15km SW of Searles Valley, CA",USA
2021/12/01 07:55:42,31.67945261,-104.3822948,6.182983398,3.1,"55 km S of Whites City, New Mexico",USA
2021/12/01 08:56:17,31.9845714,-103.8697257,7.725463867,3.0,"32 km SE of Malaga, New Mexico",USA
2021/12/03 23:53:47,31.66123724,-104.4268092,5.308911133,3.1,"57 km S of Whites City, New Mexico",USA
2021/12/04 05:34:19,31.59993226,-104.2245283,7.314135742,3.1,western Texas,USA
2021/12/04 07:58:32,29.8718,-113.8314,10.0,4.6,"110 km W of La Libertad, Mexico",USA
2021/12/04 08:11:27,24.9689,-109.2818,10.0,5.1,"73 km SSW of Topolobampo, Mexico",USA
2021/12/04 09:20:01,32.5831667,-115.2921667,18.92,3.17,"6km ENE of Puebla, B.C., MX",USA
2021/12/04 09:27:32,32.5955,-115.2983333,19.82,3.13,"6km NE of Puebla, B.C., MX",USA
2021/12/04 21:57:21,29.8324,-113.8088,10.0,4.4,"108 km W of La Libertad, Mexico",USA
2021/12/04 23:51:17,29.8072,-113.9213,10.0,4.0,"119 km W of La Libertad, Mexico",USA
2021/12/05 01:26:56,29.8083,-113.9073,10.0,4.7,"118 km W of La Libertad, Mexico",USA
2021/12/05 01:35:06,44.3442,-112.6355,10.0,3.1,"32 km S of Lima, Montana",USA
2021/12/05 06:55:20,30.1832,-113.2297,10.0,4.3,"59 km WNW of La Libertad, Mexico",USA
2021/12/05 10:56:24,38.1635,-118.2282,7.4,3.0,"27 km SSW of Mina, Nevada",USA
2021/12/05 17:37:22,30.0634,-113.7657,10.0,4.8,"104 km W of La Libertad, Mexico",USA
2021/12/05 21:21:01,48.6986666666667,-120.236166666667,9.6,3.14,"24 km N of Winthrop, Washington",USA
2021/12/06 08:40:04,24.7897,-109.1176,10.0,4.0,"86 km SSW of El Huitusi, Mexico",USA
2021/12/06 17:30:46,29.8139,-113.9108,10.0,4.7,"118 km W of La Libertad, Mexico",USA
2021/12/07 02:57:23,31.67287973,-104.4037696,6.440063477,3.7,"55 km S of Whites City, New Mexico",USA
2021/12/07 07:11:22,35.9868333,-116.0806667,2.74,3.12,"17km E of Shoshone, CA",USA
2021/12/07 21:12:43,43.6758,-105.2972,0.0,3.1,"17 km ESE of Wright, Wyoming",USA
2021/12/08 04:11:01,31.67767519,-104.408389,7.596923828000001,3.2,"55 km S of Whites City, New Mexico",USA
2021/12/08 04:49:46,31.05126412,-103.3078296,5.308911133,3.0,"31 km SW of Coyanosa, Texas",USA
2021/12/08 10:28:04,34.2005,-117.5068333,4.98,3.62,"7km S of Lytle Creek, CA",USA
2021/12/08 13:45:28,38.6529,-97.4477,3.0,4.3,"6 km SSW of Gypsum, Kansas",USA
2021/12/08 16:24:10,31.72053004,-104.2760161,7.314135742,3.1,"51 km S of Whites City, New Mexico",USA
2021/12/08 20:25:43,38.6609,-97.5037,5.0,3.0,"8 km SW of Gypsum, Kansas",USA
2021/12/09 06:38:13,34.3185,-119.4526667,7.25,3.49,"11km SE of Carpinteria, CA",USA
2021/12/09 15:31:05,30.0752,-113.6182,10.0,4.6,"91 km W of La Libertad, Mexico",USA
2021/12/09 15:47:10,45.937,-106.6515,0.0,3.0,"6 km NNW of Colstrip, Montana",USA
2021/12/09 16:30:40,31.68872582,-104.2924622,7.159887695,3.1,"54 km S of Whites City, New Mexico",USA
2021/12/11 09:03:30,31.66162119,-104.3676046,6.697143555000001,3.4,"57 km S of Whites City, New Mexico",USA
2021/12/11 09:56:12,25.3072,-109.2157,10.0,4.0,"36 km SSW of Topolobampo, Mexico",USA
2021/12/11 10:28:20,38.694,-97.4918,2.56,3.0,"5 km WSW of Gypsum, Kansas",USA
2021/12/11 13:28:52,31.66715953,-104.3638846,6.74855957,3.5,"56 km S of Whites City, New Mexico",USA
2021/12/11 21:00:55,24.7784,-109.0983,10.0,4.1,"87 km SSW of El Huitusi, Mexico",USA
2021/12/11 21:55:50,29.8607,-113.9285,10.0,4.3,"119 km W of La Libertad, Mexico",USA
2021/12/11 22:00:02,29.7774,-114.0326,10.0,4.5,"130 km W of La Libertad, Mexico",USA
2021/12/11 22:27:18,31.72172783,-104.5167809,7.314135742,4.0,"52 km SSW of Whites City, New Mexico",USA
2021/12/12 02:09:23,38.6841,-97.5041,5.0,3.6,"7 km WSW of Gypsum, Kansas",USA
2021/12/12 17:52:56,38.691,-83.5815,14.51,3.04,"2 km E of Manchester, Ohio",USA
2021/12/14 02:31:32,24.807,-109.2209,10.0,5.1,"89 km S of Topolobampo, Mexico",USA
2021/12/14 06:36:15,31.6996667,-115.0538333,5.48,3.9,"55km S of Estacion Coahuila, B.C., MX",USA
2021/12/14 16:49:08,44.2617,-115.1149,23.55,3.2,"14 km WNW of Stanley, Idaho",USA
2021/12/14 17:55:10,44.3619,-115.1185,12.37,3.1,"21 km NW of Stanley, Idaho",USA
2021/12/15 01:56:16,41.337,-117.5345,8.7,3.1,"17 km S of Paradise Valley, Nevada",USA
2021/12/15 09:58:21,38.69,-97.4346,3.0,4.0,"1 km SSW of Gypsum, Kansas",USA
2021/12/15 10:38:40,29.9111,-113.8006,10.0,4.8,"107 km W of La Libertad, Mexico",USA
